,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
2552,John Kolosci,250.0,Matt Arroyo,-300.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2553,Jonathan Goulet,-320.0,Paul Georgieff,260.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2554,Roger Huerta,105.0,Clay Guida,-145.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2555,Roman Mitichyan,-240.0,Dorian Price,200.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2556,Tommy Speer,135.0,Mac Danzig,-155.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2557,War Machine,-115.0,Jared Rollins,-105.0,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
2558,Benson Henderson,-170.0,Nate Diaz,130.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2559,Daron Cruickshank,-140.0,Henry Martinez,100.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2560,Dennis Siver,-300.0,Nam Phan,220.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2561,Henry Martinez,100.0,Daron Cruickshank,-140.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2562,Jeremy Stephens,-180.0,Yves Edwards,140.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2563,Joe Proctor,135.0,Ramsey Nijem,-175.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2564,John Albert,180.0,Scott Jorgensen,-260.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2565,Mauricio Rua,100.0,Alexander Gustafsson,-140.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2566,Mike Easton,-210.0,Raphael Assuncao,160.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2567,Mike Swick,-140.0,Matt Brown,100.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2568,Nate Diaz,130.0,Benson Henderson,-170.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2569,Raphael Assuncao,160.0,Mike Easton,-210.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2570,Scott Jorgensen,-260.0,John Albert,180.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2571,Yves Edwards,140.0,Jeremy Stephens,-180.0,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
2572,Aleksandar Rakic,-400.0,Devin Clark,280.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2573,Alex Oliveira,-120.0,Gunnar Nelson,-120.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2574,Claudia Gadelha,-380.0,Nina Nunes,260.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2575,Dhiego Lima,205.0,Chad Laprise,-285.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2576,Diego Ferreira,-425.0,Kyle Nelson,305.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2577,Elias Theodorou,125.0,Eryk Anders,-165.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2578,Gilbert Burns,-135.0,Olivier Aubin-Mercier,-105.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2579,Hakeem Dawodu,-180.0,Kyle Bochniak,140.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2580,Jessica Eye,185.0,Katlyn Chookagian,-265.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2581,Jimi Manuwa,145.0,Thiago Santos,-185.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2582,Joanna Jedrzejczyk,250.0,Valentina Shevchenko,-300.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2583,Kyle Bochniak,140.0,Hakeem Dawodu,-180.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2584,Matthew Lopez,165.0,Brad Katona,-215.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2585,Max Holloway,-140.0,Brian Ortega,120.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2586,Thiago Santos,-185.0,Jimi Manuwa,145.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2587,Valentina Shevchenko,-300.0,Joanna Jedrzejczyk,250.0,UFC 231: Holloway vs. Ortega,Dec 8th 2018
2588,Andrew Sanchez,-130.0,Trevor Smith,-110.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2589,Anthony Hamilton,400.0,Francis Ngannou,-600.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2590,Ashley Yoder,150.0,Justine Kish,-190.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2591,Brian Camozzi,135.0,Randy Brown,-175.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2592,Corey Anderson,-475.0,Sean O'Connell,325.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2593,Derrick Lewis,-190.0,Shamil Abdurakhimov,150.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2594,Frankie Perez,220.0,Marc Diakiese,-300.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2595,Gerald Meerschaert,-195.0,Joe Gigliotti,155.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2596,Gian Villante,-215.0,Saparbek Safarov,165.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2597,Juliana Lima,-215.0,J.J. Aldrich,165.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2598,Justine Kish,-190.0,Ashley Yoder,150.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2599,Keith Berish,180.0,Ryan Janes,-260.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2600,Marc Diakiese,-300.0,Frankie Perez,220.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2601,Randy Brown,-175.0,Brian Camozzi,135.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2602,Shamil Abdurakhimov,150.0,Derrick Lewis,-190.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2603,Trevor Smith,-110.0,Andrew Sanchez,-130.0,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
2604,Albert Morales,-120.0,Benito Lopez,-120.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2605,Alejandro Perez,160.0,Iuri Alcantara,-210.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2606,Alex Perez,-260.0,Carls John de Tomas,180.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2607,Alexis Davis,100.0,Liz Carmouche,-140.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2608,Aljamain Sterling,135.0,Marlon Moraes,-175.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2609,Andre Soukhamthath,200.0,Luke Sanders,-280.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2610,Benito Lopez,-120.0,Albert Morales,-120.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2611,Chris Gruetzemacher,140.0,Davi Ramos,-180.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2612,Cub Swanson,-150.0,Brian Ortega,110.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2613,Darrell Horcher,-135.0,Scott Holtzman,-105.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2614,Davi Ramos,-180.0,Chris Gruetzemacher,140.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2615,Eryk Anders,-315.0,Markus Perez,235.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2616,Frankie Saenz,110.0,Merab Dvalishvili,-150.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2617,Gabriel Benitez,180.0,Jason Knight,-260.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2618,Iuri Alcantara,-210.0,Alejandro Perez,160.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2619,Liz Carmouche,-140.0,Alexis Davis,100.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2620,Luke Sanders,-280.0,Andre Soukhamthath,200.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2621,Marlon Moraes,-175.0,Aljamain Sterling,135.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2622,Merab Dvalishvili,-150.0,Frankie Saenz,110.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2623,Scott Holtzman,-105.0,Darrell Horcher,-135.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2624,Trevin Giles,-185.0,Antonio Braga Neto,145.0,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
2625,Curtis Blaydes,-120.0,Mark Hunt,-120.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2626,Cyril Asker,150.0,Tai Tuivasa,-190.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2627,Daichi Abe,-160.0,Luke Jumeau,130.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2628,Damien Brown,115.0,Dong Hyun Ma,-145.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2629,Jake Matthews,130.0,Li Jingliang,-170.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2630,Jose Quinonez,-175.0,Teruto Ishihara,145.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2631,Li Jingliang,-170.0,Jake Matthews,130.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2632,Luke Rockhold,150.0,Yoel Romero,-190.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2633,Mark Hunt,-120.0,Curtis Blaydes,-120.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2634,Mizuto Hirota,125.0,Ross Pearson,-155.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2635,Tai Tuivasa,-190.0,Cyril Asker,150.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2636,Tyson Pedro,-215.0,Saparbek Safarov,165.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2637,Yoel Romero,-190.0,Luke Rockhold,150.0,UFC 221: Romero vs. Rockhold,Feb 10th 2018
2638,Bruna Brasil,124.0,Loma Lookboonmee,-148.0,UFC,Feb 10th 2024
2639,Daniel Marcos,-120.0,Aori Qileng,100.0,UFC,Feb 10th 2024
2640,Daniel Marcos,-205.0,Qileng Aori,163.0,UFC,Feb 10th 2024
2641,Fernie Garcia,138.0,Hyder Amil,-175.0,UFC,Feb 10th 2024
2642,Jeremiah Wells,-125.0,Max Griffin,105.0,UFC,Feb 10th 2024
2643,Loma Lookboonmee,-148.0,Bruna Brasil,124.0,UFC,Feb 10th 2024
2644,Marcin Prachnio,110.0,Devin Clark,-130.0,UFC,Feb 10th 2024
2645,Max Griffin,105.0,Jeremiah Wells,-125.0,UFC,Feb 10th 2024
2646,Zac Pauga,-130.0,Bogdan Guskov,110.0,UFC,Feb 10th 2024
2647,Anderson Silva,-110.0,Derek Brunson,-130.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2648,Belal Muhammad,-105.0,Randy Brown,-135.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2649,Derek Brunson,-130.0,Anderson Silva,-110.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2650,Dustin Poirier,-190.0,Jim Miller,150.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2651,Germaine de Randamie,100.0,Holly Holm,-130.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2652,Glover Teixeira,-210.0,Jared Cannonier,160.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2653,Holly Holm,-130.0,Germaine de Randamie,100.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2654,Islam Makhachev,-160.0,Nik Lentz,120.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2655,Jared Cannonier,160.0,Glover Teixeira,-210.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2656,Jim Miller,150.0,Dustin Poirier,-190.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2657,Phillipe Nover,160.0,Rick Glenn,-210.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2658,Randy Brown,-135.0,Belal Muhammad,-105.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2659,Roan Carneiro,190.0,Ryan Laflare,-270.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2660,Tim Boetsch,455.0,Ronaldo Souza,-765.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2661,Wilson Reis,250.0,Yuta Sasaki,-350.0,UFC 208: Holm vs. de Randamie,Feb 11th 2017
2662,Blake Bilder,110.0,Shane Young,-130.0,UFC 284,Feb 11th 2023
2663,Paulo Costa,225.0,Robert Whittaker,-275.0,UFC 284,Feb 11th 2023
2664,Shane Young,-130.0,Blake Bilder,110.0,UFC 284,Feb 11th 2023
2665,Zubaira Tukhugov,-500.0,Elves Brenner,375.0,UFC 284,Feb 11th 2023
2666,Andre Fili,160.0,Dan Ige,-192.0,UFC,Feb 11th 2024
2667,Armen Petrosyan,120.0,Rodolfo Vieira,-142.0,UFC,Feb 11th 2024
2668,Brad Tavares,170.0,Gregory Rodrigues,-205.0,UFC,Feb 11th 2024
2669,Carlos Prates,110.0,Trevin Giles,-130.0,UFC,Feb 11th 2024
2670,Dan Ige,-192.0,Andre Fili,160.0,UFC,Feb 11th 2024
2671,Darrius Flowers,-170.0,Michael Johnson,142.0,UFC,Feb 11th 2024
2672,Gregory Rodrigues,-205.0,Brad Tavares,170.0,UFC,Feb 11th 2024
2673,Ihor Potieria,155.0,Robert Bryczek,-195.0,UFC,Feb 11th 2024
2674,Jack Hermansson,160.0,Joe Pyfer,-192.0,UFC,Feb 11th 2024
2675,Michael Johnson,142.0,Darrius Flowers,-170.0,UFC,Feb 11th 2024
2676,Robert Bryczek,-195.0,Ihor Potieria,155.0,UFC,Feb 11th 2024
2677,Rodolfo Vieira,-142.0,Armen Petrosyan,120.0,UFC,Feb 11th 2024
2678,Trevin Giles,-130.0,Carlos Prates,110.0,UFC,Feb 11th 2024
2679,Alex Perez,-375.0,Matt Schnell,290.0,UFC 271,Feb 12th 2022
2680,Andrei Arlovski,-300.0,Jared Vanderaa,250.0,UFC 271,Feb 12th 2022
2681,Carlos Ulberg,-145.0,Fabio Cherant,125.0,UFC 271,Feb 12th 2022
2682,Derek Brunson,116.0,Jared Cannonier,-136.0,UFC 271,Feb 12th 2022
2683,Derrick Lewis,-146.0,Tai Tuivasa,124.0,UFC 271,Feb 12th 2022
2684,Douglas Silva de Andrade,170.0,Sergey Morozov,-200.0,UFC 271,Feb 12th 2022
2685,Ed Herman,230.0,Maxim Grishin,-275.0,UFC 271,Feb 12th 2022
2686,Israel Adesanya,-260.0,Robert Whittaker,220.0,UFC 271,Feb 12th 2022
2687,Jacob Malkoun,170.0,Aj Dobson,-200.0,UFC 271,Feb 12th 2022
2688,Jared Cannonier,-136.0,Derek Brunson,116.0,UFC 271,Feb 12th 2022
2689,Jared Vanderaa,250.0,Andrei Arlovski,-300.0,UFC 271,Feb 12th 2022
2690,Jeremiah Wells,-200.0,Mike Mathetha,170.0,UFC 271,Feb 12th 2022
2691,Kyler Phillips,-300.0,Marcelo Rojo,250.0,UFC 271,Feb 12th 2022
2692,Mark Madsen,165.0,Vinc Pichel,-200.0,UFC 271,Feb 12th 2022
2693,Matt Schnell,290.0,Alex Perez,-375.0,UFC 271,Feb 12th 2022
2694,Maxim Grishin,-275.0,Ed Herman,230.0,UFC 271,Feb 12th 2022
2695,Maxim Grishin,-200.0,William Knight,170.0,UFC 271,Feb 12th 2022
2696,Nasrat Haqparast,-110.0,Bobby Green,-110.0,UFC 271,Feb 12th 2022
2697,Renato Moicano,-180.0,Alex Hernandez,155.0,UFC 271,Feb 12th 2022
2698,Robert Whittaker,220.0,Israel Adesanya,-260.0,UFC 271,Feb 12th 2022
2699,Roxanne Modafferi,210.0,Casey O'Neill,-250.0,UFC 271,Feb 12th 2022
2700,Sergey Morozov,-200.0,Douglas Silva de Andrade,170.0,UFC 271,Feb 12th 2022
2701,Tai Tuivasa,124.0,Derrick Lewis,-146.0,UFC 271,Feb 12th 2022
2702,Vinc Pichel,-200.0,Mark Madsen,165.0,UFC 271,Feb 12th 2022
2703,William Knight,170.0,Maxim Grishin,-200.0,UFC 271,Feb 12th 2022
2704,Alonzo Menifield,195.0,Jimmy Crute,-230.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2705,Don Shainis,240.0,Jack Jenkins,-300.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2706,Elise Reed,225.0,Loma Lookboonmee,-265.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2707,Islam Makhachev,-490.0,Alex Volkanovski,380.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2708,Jack Della Maddalena,-350.0,Randy Brown,285.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2709,Jack Jenkins,-300.0,Don Shainis,240.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2710,Jimmy Crute,-230.0,Alonzo Menifield,195.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2711,Josh Emmett,140.0,Yair Rodriguez,-160.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2712,Justin Tafa,-115.0,Parker Porter,-105.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2713,Kleydson Rodrigues,-183.0,Shannon Ross,158.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2714,Loma Lookboonmee,-265.0,Elise Reed,225.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2715,Modestas Bukauskas,700.0,Tyson Pedro,-1000.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2716,Parker Porter,-105.0,Justin Tafa,-115.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2717,Randy Brown,285.0,Jack Della Maddalena,-350.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2718,Shannon Ross,158.0,Kleydson Rodrigues,-183.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2719,Tyson Pedro,-1000.0,Modestas Bukauskas,700.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2720,Yair Rodriguez,-160.0,Josh Emmett,140.0,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
2721,Alexa Grasso,110.0,Maycee Barber,-130.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2722,Andre Ewell,165.0,Chris Gutierrez,-190.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2723,Anthony Hernandez,300.0,Rodolfo Vieira,-400.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2724,Belal Muhammad,-350.0,Dhiego Lima,285.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2725,Gilbert Burns,190.0,Kamaru Usman,-225.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2726,Ian Heinisch,165.0,Kelvin Gastelum,-190.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2727,Julian Marquez,-185.0,Maki Pitolo,160.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2728,Kamaru Usman,-225.0,Gilbert Burns,190.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2729,Kelvin Gastelum,-190.0,Ian Heinisch,165.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2730,Maki Pitolo,160.0,Julian Marquez,-185.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2731,Mallory Martin,-125.0,Polyana Viana,105.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2732,Ricky Simon,-300.0,Brian Kelleher,240.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2733,Rodolfo Vieira,-400.0,Anthony Hernandez,300.0,UFC 258: Usman vs. Burns,Feb 13th 2021
2734,Benson Henderson,-110.0,Brandon Thatch,-130.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2735,Chas Skelly,-165.0,Jim Alers,125.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2736,Chris Kelades,260.0,Ray Borg,-380.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2737,Cody Pfister,175.0,James Moontasri,-245.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2738,Cole Miller,260.0,Max Holloway,-380.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2739,Efrain Escudero,-130.0,Rodrigo Lima,-110.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2740,James Moontasri,-245.0,Cody Pfister,175.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2741,Jim Alers,125.0,Chas Skelly,-165.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2742,Kiichi Kunimoto,225.0,Neil Magny,-305.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2743,Max Holloway,-380.0,Cole Miller,260.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2744,Michel Prazeres,170.0,Kevin Lee,-230.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2745,Neil Magny,-305.0,Kiichi Kunimoto,225.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2746,Patrick Walsh,-115.0,Daniel Kelly,-125.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2747,Ray Borg,-380.0,Chris Kelades,260.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2748,Tim Elliott,100.0,Zach Makovsky,-140.0,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
2749,Aaron Simpson,-185.0,Ronny Markes,155.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2750,Dave Herman,-135.0,Stefan Struve,105.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2751,Diego Sanchez,200.0,Jake Ellenberger,-260.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2752,Ivan Menjivar,-280.0,John Albert,200.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2753,Jake Ellenberger,-260.0,Diego Sanchez,200.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2754,John Albert,200.0,Ivan Menjivar,-280.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2755,Jonathan Brookins,-245.0,Vagner Rocha,175.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2756,Ronny Markes,155.0,Aaron Simpson,-185.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2757,Stefan Struve,105.0,Dave Herman,-135.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2758,Stipe Miocic,-390.0,Philip de Fries,300.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2759,Vagner Rocha,175.0,Jonathan Brookins,-245.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2760,Walel Watson,200.0,T.J. Dillashaw,-260.0,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
2761,Cristiano Marcello,140.0,Joe Proctor,-180.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2762,Erick Silva,-1200.0,Takenori Sato,600.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2763,Felipe Arantes,110.0,Maximo Blanco,-150.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2764,Francis Carmont,300.0,Ronaldo Souza,-420.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2765,Francisco Trinaldo,-185.0,Jesse Ronson,145.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2766,Gegard Mousasi,185.0,Lyoto Machida,-265.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2767,Ildemar Alcantara,140.0,Albert Tumenov,-180.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2768,Ivan Jorge,-135.0,Rodrigo Damm,-105.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2769,Jesse Ronson,145.0,Francisco Trinaldo,-185.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2770,Joe Proctor,-180.0,Cristiano Marcello,140.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2771,Lyoto Machida,-265.0,Gegard Mousasi,185.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2772,Maximo Blanco,-150.0,Felipe Arantes,110.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2773,Nicholas Musoke,145.0,Viscardi Andrade,-185.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2774,Rodrigo Damm,-105.0,Ivan Jorge,-135.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2775,Takenori Sato,600.0,Erick Silva,-1200.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2776,Viscardi Andrade,-185.0,Nicholas Musoke,145.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2777,Wilson Reis,165.0,Yuri Alcantara,-215.0,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
2778,Brok Weaver,-190.0,Kazula Vargas,150.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2779,Corey Anderson,-145.0,Jan Blachowicz,105.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2780,Daniel Rodriguez,150.0,Tim Means,-190.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2781,Dequan Townsend,170.0,Devin Clark,-230.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2782,Diego Sanchez,135.0,Michel Pereira,-165.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2783,Jan Blachowicz,105.0,Corey Anderson,-145.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2784,Jim Miller,-125.0,Scott Holtzman,-105.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2785,John Dodson,140.0,Nathaniel Wood,-170.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2786,Kazula Vargas,150.0,Brok Weaver,-190.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2787,Lando Vannata,140.0,Yancy Medeiros,-170.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2788,Merab Dvalishvili,-105.0,Casey Kenney,-125.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2789,Nathaniel Wood,-170.0,John Dodson,140.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
2790,Raulian Paiva,-125.0,Mark de La Rosa,-105.0,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
