,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
5047,Paul Craig,100.0,Khalil Rountree,-140.0,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
5048,Paul Felder,-130.0,Stevie Ray,-110.0,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
5049,Ryan Janes,190.0,Jack Marshman,-270.0,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
5050,Santiago Ponzinibbio,190.0,Gunnar Nelson,-270.0,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
5051,Stevie Ray,-110.0,Paul Felder,-130.0,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
5052,Amanda Lemos,-400.0,Michelle Waterson,300.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5053,Bill Algeo,-120.0,Herbert Burns,100.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5054,Brian Ortega,-150.0,Yair Rodriguez,130.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5055,Charles Jourdain,130.0,Shane Burgos,-150.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5056,Dalcha Lungiambula,235.0,Puna Soriano,-275.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5057,Dustin Jacoby,-110.0,Da Un Jung,-110.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5058,Dustin Stoltzfus,150.0,Dwight Grant,-175.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5059,Emily Ducote,-135.0,Jessica Penne,115.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5060,Herbert Burns,100.0,Bill Algeo,-120.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5061,Jack Shore,-115.0,Ricky Simon,-105.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5062,Jessica Penne,115.0,Emily Ducote,-135.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5063,Lauren Murphy,136.0,Miesha Tate,-162.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5064,Matt Schnell,195.0,Su Mudaerji,-230.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5065,Miesha Tate,-162.0,Lauren Murphy,136.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5066,Muslim Salikhov,-140.0,Jingliang Li,120.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5067,Ricky Simon,-105.0,Jack Shore,-115.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5068,Shane Burgos,-150.0,Charles Jourdain,130.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5069,Yair Rodriguez,130.0,Brian Ortega,-150.0,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
5070,Alan Baudot,275.0,Rodrigo Nascimento,-365.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5071,Amanda Lemos,-250.0,Montserrat Ruiz,210.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5072,Anderson Dos Santos,125.0,Miles Johns,-145.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5073,Billy Quarantillo,-135.0,Gabriel Benitez,115.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5074,Daniel Rodriguez,-225.0,Preston Parsons,175.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5075,Dustin Stoltzfus,180.0,Rodolfo Vieira,-210.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5076,Gabriel Benitez,115.0,Billy Quarantillo,-135.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5077,Islam Makhachev,-500.0,Thiago Moises,375.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5078,Jeremy Stephens,145.0,Mateusz Gamrot,-170.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5079,Khalid Taha,-150.0,Sergey Morozov,130.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5080,Malcolm Gordon,195.0,Francisco Figueredo,-230.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5081,Marion Reneau,-135.0,Miesha Tate,115.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5082,Miles Johns,-145.0,Anderson Dos Santos,125.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5083,Preston Parsons,175.0,Daniel Rodriguez,-225.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5084,Rodolfo Vieira,-210.0,Dustin Stoltzfus,180.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5085,Rodrigo Nascimento,-365.0,Alan Baudot,275.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5086,Sergey Morozov,130.0,Khalid Taha,-150.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5087,Thiago Moises,375.0,Islam Makhachev,-500.0,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
5088,Cortney Casey,280.0,Joanne Calderwood,-400.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5089,Daniel Omielanczuk,-155.0,Chris de La Rocha,115.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5090,Evan Dunham,135.0,Ross Pearson,-175.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5091,Hans Stringer,150.0,Ilir Latifi,-190.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5092,Ivan Jorge,435.0,Joseph Duffy,-705.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5093,Jimmie Rivera,-140.0,Marcus Brimage,100.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5094,Leon Edwards,-210.0,Pawel Pawlak,160.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5095,Leonardo Mafra,150.0,Stevie Ray,-190.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5096,Marcus Brimage,100.0,Jimmie Rivera,-140.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5097,Michael Bisping,-140.0,Thales Leites,100.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5098,Mickael Lebout,100.0,Teemu Packalen,-140.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5099,Paddy Holohan,-165.0,Vaughan Lee,125.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5100,Paul Redmond,135.0,Robert Whiteford,-175.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5101,Pawel Pawlak,160.0,Leon Edwards,-210.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5102,Robert Whiteford,-175.0,Paul Redmond,135.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5103,Ross Pearson,-175.0,Evan Dunham,135.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5104,Stevie Ray,-190.0,Leonardo Mafra,150.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5105,Teemu Packalen,-140.0,Mickael Lebout,100.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5106,Thales Leites,100.0,Michael Bisping,-140.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5107,Vaughan Lee,125.0,Paddy Holohan,-165.0,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
5108,Alexandre Pantoja,-180.0,Askar Askarov,155.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5109,Amir Albazi,-135.0,Malcolm Gordon,115.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5110,Arman Tsarukyan,-230.0,Davi Ramos,195.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5111,Askar Askarov,155.0,Alexandre Pantoja,-180.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5112,Brett Johns,140.0,Montel Jackson,-160.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5113,Davi Ramos,195.0,Arman Tsarukyan,-230.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5114,Grant Dawson,-260.0,Nad Narimani,220.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5115,Jack Hermansson,130.0,Kelvin Gastelum,-150.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5116,Joel Alvarez,225.0,Joe Duffy,-305.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5117,Joseph Benavidez,130.0,Deiveson Figueiredo,-150.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5118,Kelvin Gastelum,-150.0,Jack Hermansson,130.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5119,Khadis Ibragimov,155.0,Roman Dolidze,-180.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5120,Luana Carolina,-110.0,Ariane Lipski,-110.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5121,Malcolm Gordon,115.0,Amir Albazi,-135.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5122,Marc Diakiese,-230.0,Rafael Fiziev,195.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5123,Montel Jackson,-160.0,Brett Johns,140.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5124,Nad Narimani,220.0,Grant Dawson,-260.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5125,Roman Dolidze,-180.0,Khadis Ibragimov,155.0,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
5126,Anderson Silva,-675.0,James Irvin,450.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5127,Anthony Johnson,-360.0,Kevin Burns,270.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5128,Brad Blackburn,-215.0,James Giboo,170.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5129,Brandon Vera,-625.0,Reese Andy,430.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5130,Cain Velasquez,100.0,Jake O Brien,-140.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5131,Cale Yarbrough,250.0,Tim Credeur,-350.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5132,Frankie Edgar,-160.0,Hermes Franca,130.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5133,James Irvin,450.0,Anderson Silva,-675.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5134,Jesse Taylor,-160.0,C.B. Dollaway,120.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5135,Kevin Burns,270.0,Anthony Johnson,-360.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5136,Rory Markham,-280.0,Brodie Farber,220.0,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
5137,Brad Pickett,100.0,Ian McCall,-140.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5138,Cathal Pendred,-215.0,Mike King,165.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5139,Cody Donovan,100.0,Nikita Krylov,-140.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5140,Conor McGregor,-385.0,Diego Brandao,265.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5141,Gunnar Nelson,-505.0,Zak Cummings,335.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5142,Ian McCall,-140.0,Brad Pickett,100.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5143,Ilir Latifi,-245.0,Chris Dempsey,175.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5144,Josh Sampo,-260.0,Patrick Holohan,180.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5145,Mike King,165.0,Cathal Pendred,-215.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5146,Naoyuki Kotani,235.0,Norman Parke,-315.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5147,Neil Seery,-140.0,Phil Harris,100.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5148,Nikita Krylov,-140.0,Cody Donovan,100.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5149,Norman Parke,-315.0,Naoyuki Kotani,235.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5150,Phil Harris,100.0,Neil Seery,-140.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5151,Tor Troeng,-260.0,Trevor Smith,180.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5152,Zak Cummings,335.0,Gunnar Nelson,-505.0,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
5153,Abdul Razak Alhassan,140.0,Brunno Ferreira,-165.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5154,Alexandr Romanov,-125.0,Blagoy Ivanov,-105.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5155,Brunno Ferreira,-165.0,Abdul Razak Alhassan,140.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5156,Brunno Ferreira,-138.0,Nursulton Ruziboev,110.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5157,Guram Kutateladze,-400.0,Elves Brenner,300.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5158,Ismael Bonfim,-250.0,Benoit Saint-Denis,175.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5159,Ivana Petrovic,-225.0,Luana Carolina,163.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5160,Joanderson Brito,-800.0,Westin Wilson,500.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5161,Joanderson Brito,-800.0,Westin Wilson,500.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5162,Karol Rosa,-210.0,Yana Santos,170.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5163,Kevin Lee,175.0,Rinat Fakhretdinov,-250.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5164,Luana Carolina,163.0,Ivana Petrovic,-225.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5165,Nursulton Ruziboev,110.0,Brunno Ferreira,-138.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5166,Rinat Fakhretdinov,-250.0,Kevin Lee,175.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5167,Westin Wilson,500.0,Joanderson Brito,-800.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5168,Yana Santos,170.0,Karol Rosa,-210.0,UFC Fight Night: Strickland vs. Magomedov,Jul 1st 2023
5169,Aleksei Oleinik,-105.0,Walt Harris,-135.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5170,Alex Caceres,-130.0,Steven Peterson,-110.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5171,Andrei Arlovski,165.0,Ben Rothwell,-215.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5172,Dan Hooker,-185.0,James Vick,145.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5173,Domingo Pilarte,-275.0,Felipe Colares,195.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5174,Francisco Trinaldo,135.0,Alexander Hernandez,-175.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5175,Gabriel Silva,215.0,Ray Borg,-295.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5176,Greg Hardy,115.0,Juan Adams,-155.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5177,Irene Aldana,-145.0,Raquel Pennington,105.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5178,James Vick,145.0,Dan Hooker,-185.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5179,Jennifer Maia,-130.0,Roxanne Modafferi,-110.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5180,Jin Soo Son,-265.0,Mario Bautista,185.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5181,Juan Adams,-155.0,Greg Hardy,115.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5182,Klidson Abreu,-150.0,Sam Alvey,110.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5183,Leon Edwards,-105.0,Rafael Dos Anjos,-135.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5184,Mario Bautista,185.0,Jin Soo Son,-265.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5185,Rafael Dos Anjos,-135.0,Leon Edwards,-105.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5186,Raquel Pennington,105.0,Irene Aldana,-145.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5187,Ray Borg,-295.0,Gabriel Silva,215.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5188,Roxanne Modafferi,-110.0,Jennifer Maia,-130.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5189,Sam Alvey,110.0,Klidson Abreu,-150.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5190,Steven Peterson,-110.0,Alex Caceres,-130.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5191,Walt Harris,-135.0,Aleksei Oleinik,-105.0,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
5192,Brian Kelleher,175.0,Cody Gibson,-250.0,UFC Fight Night,Jul 20th 2024
5193,Dione Barbosa,130.0,Miranda Maverick,-175.0,UFC Fight Night,Jul 20th 2024
5194,Loik Radzhabov,-163.0,Trey Ogden,120.0,UFC Fight Night,Jul 20th 2024
5195,Luana Carolina,105.0,Lucie Pudilova,-138.0,UFC Fight Night,Jul 20th 2024
5196,Miranda Maverick,-175.0,Dione Barbosa,130.0,UFC Fight Night,Jul 20th 2024
5197,Mohammed Usman,-150.0,Thomas Petersen,110.0,UFC Fight Night,Jul 20th 2024
5198,Trey Ogden,120.0,Loik Radzhabov,-163.0,UFC Fight Night,Jul 20th 2024
5199,Anthony Perosh,135.0,Ryan Jimmo,-155.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5200,Anton Kuivanen,-150.0,Mitch Clarke,130.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5201,Antonio Carvalho,170.0,Daniel Pineda,-200.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5202,Brian Ebersole,-380.0,James Head,290.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5203,Bryan Caraway,175.0,Mitch Gagnon,-210.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5204,Cheick Kongo,-230.0,Shawn Jordan,170.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5205,Chris Clements,140.0,Matt Riddle,-170.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5206,Court McGee,-135.0,Nick Ring,-105.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5207,Daniel Pineda,-200.0,Antonio Carvalho,170.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5208,Francisco Rivera,-135.0,Roland Delorme,115.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5209,Hector Lombard,-280.0,Tim Boetsch,200.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5210,James Head,290.0,Brian Ebersole,-380.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5211,Mitch Clarke,130.0,Anton Kuivanen,-150.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5212,Nick Ring,-105.0,Court McGee,-135.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5213,Renan Barao,-170.0,Urijah Faber,140.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5214,Roland Delorme,115.0,Francisco Rivera,-135.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5215,Ryan Jimmo,-155.0,Anthony Perosh,135.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5216,Shawn Jordan,170.0,Cheick Kongo,-230.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5217,Tim Boetsch,200.0,Hector Lombard,-280.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5218,Urijah Faber,140.0,Renan Barao,-170.0,UFC 149: Faber vs. Barao,Jul 21st 2012
5219,Amanda Lemos,110.0,Virna Jandiroba,-150.0,UFC Fight Night,Jul 21st 2024
5220,Bill Algeo,-163.0,Doo Ho Choi,120.0,UFC Fight Night,Jul 21st 2024
5221,Cody Durden,-150.0,Bruno Silva,110.0,UFC Fight Night,Jul 21st 2024
5222,Hyder Amil,175.0,Jeongyeong Lee,-250.0,UFC Fight Night,Jul 21st 2024
5223,Kaynan Kruschewsky,-163.0,Kurt Holobaugh,120.0,UFC Fight Night,Jul 21st 2024
5224,Steve Garcia,-138.0,Seungwoo Choi,105.0,UFC Fight Night,Jul 21st 2024
5225,Virna Jandiroba,-150.0,Amanda Lemos,110.0,UFC Fight Night,Jul 21st 2024
5226,Alex Oliveira,160.0,Ryan Laflare,-210.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5227,Brian Kelleher,-190.0,Marlon Vera,150.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5228,Chase Sherman,-230.0,Damian Grabowski,170.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5229,Chris Wade,-270.0,Frankie Perez,190.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5230,Chris Weidman,-135.0,Kelvin Gastelum,-105.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5231,Damian Grabowski,170.0,Chase Sherman,-230.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5232,Darren Elkins,150.0,Dennis Bermudez,-190.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5233,Eryk Anders,-120.0,Rafael Natal,-110.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5234,Frankie Perez,190.0,Chris Wade,-270.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5235,Gian Villante,-110.0,Patrick Cummins,-130.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5236,Godofredo Pepey,245.0,Shane Burgos,-335.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5237,Jeremy Kennedy,-245.0,Kyle Bochniak,175.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5238,Jimmie Rivera,-205.0,Thomas Almeida,160.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5239,Kelvin Gastelum,-105.0,Chris Weidman,-135.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5240,Kyle Bochniak,175.0,Jeremy Kennedy,-245.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5241,Lyman Good,-230.0,Elizeu Zaleski Dos Santos,170.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5242,Marlon Vera,150.0,Brian Kelleher,-190.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5243,Patrick Cummins,-130.0,Gian Villante,-110.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5244,Rafael Natal,-110.0,Eryk Anders,-120.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5245,Shane Burgos,-335.0,Godofredo Pepey,245.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5246,Thomas Almeida,160.0,Jimmie Rivera,-205.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5247,Timothy Johnson,-245.0,Junior Albini,175.0,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
5248,Abu Azaitar,-165.0,Vitor Miranda,125.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5249,Aleksandar Rakic,145.0,Justin Ledet,-185.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5250,Anthony Smith,-175.0,Mauricio Rua,135.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5251,Bartosz Fabinski,205.0,Emil Meek,-285.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5252,Corey Anderson,220.0,Glover Teixeira,-300.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5253,Damian Stasiak,100.0,Pingyuan Liu,-140.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5254,Damir Hadzovic,135.0,Nick Hein,-175.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5255,Danny Roberts,-420.0,David Zawada,300.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5256,Darko Stosic,-230.0,Jeremy Kimball,170.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5257,Davey Grant,195.0,Manny Bermudez,-275.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5258,David Zawada,300.0,Danny Roberts,-420.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5259,Emil Meek,-285.0,Bartosz Fabinski,205.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5260,Glover Teixeira,-300.0,Corey Anderson,220.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5261,Jeremy Kimball,170.0,Darko Stosic,-230.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5262,Justin Ledet,-185.0,Aleksandar Rakic,145.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5263,Khalid Taha,165.0,Nad Narimani,-215.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5264,Manny Bermudez,-275.0,Davey Grant,195.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5265,Marc Diakiese,-305.0,Nasrat Haqparast,225.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5266,Marcin Tybura,-175.0,Stefan Struve,135.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5267,Mauricio Rua,135.0,Anthony Smith,-175.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5268,Nad Narimani,-215.0,Khalid Taha,165.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5269,Nasrat Haqparast,225.0,Marc Diakiese,-305.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5270,Nick Hein,-175.0,Damir Hadzovic,135.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5271,Stefan Struve,135.0,Marcin Tybura,-175.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
5272,Vitor Miranda,125.0,Abu Azaitar,-165.0,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
