,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
379,Liz Carmouche,125.0,Miesha Tate,-165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
386,Seth Baczynski,250.0,Thiago Alves,-350.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
389,Aaron Simpson,-175.0,Tim McKenzie,145.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
390,Brock Larson,-505.0,Jesse Sanders,365.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
391,Carlos Condit,-195.0,Martin Kampmann,155.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
392,Carmelo Marrero,325.0,Ryan Bader,-435.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
393,Cole Miller,-110.0,Junie Browning,-120.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
394,Gleison Tibau,-165.0,Jeremy Stephens,135.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
395,Joe Vedepo,210.0,Rob Kimmons,-270.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
396,Jorge Rivera,-140.0,Nissen Osterneck,110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
399,Matt Horwich,240.0,Ricardo Almeida,-300.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
400,Nick Catone,100.0,Tim Credeur,-130.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
402,Rafael Dos Anjos,250.0,Tyson Griffin,-325.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
409,John Cofer,130.0,Vinc Pichel,-160.0,UFC: The Ultimate Fighter 15 Episode 7,Apr 20th 2012
410,Anthony Njokuani,-210.0,Roger Bowling,160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
411,Benson Henderson,-280.0,Gilbert Melendez,200.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
412,Chad Mendes,-445.0,Darren Elkins,315.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
413,Clifford Starks,-125.0,Yoel Romero,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
414,Daniel Cormier,-350.0,Frank Mir,250.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
416,Darren Uyenoyama,335.0,Joseph Benavidez,-505.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
417,Francis Carmont,-125.0,Lorenz Larkin,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
420,Hugo Viana,215.0,T.J. Dillashaw,-295.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
421,Jordan Mein,-270.0,Matt Brown,190.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
422,Jorge Masvidal,-165.0,Tim Means,125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
424,Josh Thomson,120.0,Nate Diaz,-160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
427,Myles Jury,-230.0,Ramsey Nijem,170.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
431,Aleksei Oleinik,175.0,Alistair Overeem,-245.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
432,Alen Amedovski,-110.0,Krzysztof Jotko,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
433,Alexander Yakovlev,-130.0,Alex da Silva,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
435,Antonina Shevchenko,-385.0,Roxanne Modafferi,265.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
436,Arman Tsarukyan,325.0,Islam Makhachev,-475.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
437,Gadzhimurad Antigulov,130.0,Michal Oleksiejczuk,-170.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
439,Keita Nakamura,-110.0,Sultan Aliev,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
441,Magomed Mustafaev,-180.0,Rafael Fiziev,140.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
442,Marcelo Golm,220.0,Sergei Pavlovich,-300.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
443,Marcin Tybura,-185.0,Shamil Abdurakhimov,145.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
445,Movsar Evloev,-305.0,Seung Woo Choi,225.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
449,Anthony Njokuani,-135.0,John Makdessi,-105.0,UFC 145: Jones vs. Evans,Apr 21st 2012
450,Ben Rothwell,250.0,Brendan Schaub,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
451,Chad Griggs,145.0,Travis Browne,-185.0,UFC 145: Jones vs. Evans,Apr 21st 2012
452,Che Mills,260.0,Rory Macdonald,-380.0,UFC 145: Jones vs. Evans,Apr 21st 2012
453,Eddie Yagin,250.0,Mark Hominick,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
454,Efrain Escudero,120.0,Mac Danzig,-160.0,UFC 145: Jones vs. Evans,Apr 21st 2012
455,John Alessio,155.0,Mark Bocek,-195.0,UFC 145: Jones vs. Evans,Apr 21st 2012
457,Jon Jones,-500.0,Rashad Evans,400.0,UFC 145: Jones vs. Evans,Apr 21st 2012
458,Keith Wisniewski,180.0,Chris Clements,-260.0,UFC 145: Jones vs. Evans,Apr 21st 2012
459,Marcus Brimage,220.0,Maximo Blanco,-280.0,UFC 145: Jones vs. Evans,Apr 21st 2012
462,Matt Brown,200.0,Stephen Thompson,-280.0,UFC 145: Jones vs. Evans,Apr 21st 2012
464,Michael McDonald,120.0,Miguel Torres,-150.0,UFC 145: Jones vs. Evans,Apr 21st 2012
468,Alex Garcia,155.0,Ryan Laflare,-195.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
469,Aljamain Sterling,110.0,Brett Johns,-150.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
470,Chase Sherman,165.0,Justin Willis,-215.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
471,Cub Swanson,170.0,Frankie Edgar,-230.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
472,Dan Hooker,-270.0,Jim Miller,190.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
473,David Branch,145.0,Thiago Santos,-185.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
474,Edson Barboza,-135.0,Kevin Lee,-105.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
478,Keita Nakamura,135.0,Tony Martin,-175.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
480,Luan Chagas,140.0,Siyar Bahadurzada,-180.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
481,Merab Dvalishvili,175.0,Ricky Simon,-245.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
482,Patrick Cummins,-175.0,Corey Anderson,145.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
486,Al Iaquinta,-350.0,Diego Sanchez,250.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
487,Alexis Davis,-215.0,Cindy Dandois,165.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
488,Artem Lobov,365.0,Cub Swanson,-555.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
489,Brandon Moreno,-120.0,Dustin Ortiz,-120.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
490,Bryan Barberena,-260.0,Joe Proctor,180.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
493,Danielle Taylor,170.0,Jessica Penne,-230.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
496,Eddie Wineland,200.0,John Dodson,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
497,Hector Sandoval,-135.0,Matt Schnell,-105.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
498,Jake Ellenberger,145.0,Mike Perry,-185.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
500,Joe Lauzon,-125.0,Stevie Ray,-115.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
503,Marcos Rogerio de Lima,190.0,Ovince St. Preux,-270.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
505,Michael McBride,200.0,Scott Holtzman,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
507,Sam Alvey,-115.0,Thales Leites,-125.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
511,Brad Tavares,-130.0,Bruno Silva,110.0,UFC Fight Night 223,Apr 22nd 2023
512,Brady Hiestand,150.0,Danaa Batgerel,-175.0,UFC Fight Night 223,Apr 22nd 2023
513,Brogan Walker,250.0,Iasmin Lucindo,-300.0,UFC Fight Night 223,Apr 22nd 2023
515,Carlos Candelario,220.0,Rafael Estevam,-275.0,UFC Fight Night 223,Apr 22nd 2023
516,Christos Giagos,190.0,Ricky Glenn,-225.0,UFC Fight Night 223,Apr 22nd 2023
517,Curtis Blaydes,-200.0,Sergei Pavlovich,170.0,UFC Fight Night 223,Apr 22nd 2023
518,Francis Marshall,-400.0,William Gomis,330.0,UFC Fight Night 223,Apr 22nd 2023
520,Iasmin Lucindo,-275.0,Brogan Walker-Sanchez,225.0,UFC Fight Night 223,Apr 22nd 2023
521,Jared Gordon,190.0,Bobby Green,-225.0,UFC Fight Night 223,Apr 22nd 2023
522,Jeremiah Wells,-140.0,Matthew Semelsberger,120.0,UFC Fight Night 223,Apr 22nd 2023
523,Junior Tafa,100.0,Mohammed Usman,-120.0,UFC Fight Night 223,Apr 22nd 2023
524,Karine Silva,-160.0,Priscila Cachoeira,135.0,UFC Fight Night 223,Apr 22nd 2023
525,Karol Rosa,-225.0,Norma Dumont,190.0,UFC Fight Night 223,Apr 22nd 2023
528,Montel Jackson,-500.0,Rani Yahya,385.0,UFC Fight Night 223,Apr 22nd 2023
534,Anthony Pettis,-180.0,Edson Barboza,140.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
535,Carla Esparza,-305.0,Juliana Lima,225.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
536,Chris Kelades,180.0,Sergio Pettis,-260.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
537,Clint Hester,100.0,Marcos Rogerio de Lima,-140.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
538,Danny Roberts,-315.0,Dominique Steele,235.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
539,Demetrious Johnson,-405.0,Henry Cejudo,285.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
542,Efrain Escudero,280.0,Kevin Lee,-400.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
544,James Vick,-260.0,Glaico Franca,180.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
545,Jon Jones,-675.0,Ovince St. Preux,450.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
549,Rafael Natal,250.0,Robert Whittaker,-350.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
551,Walt Harris,160.0,Cody East,-210.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
552,Yair Rodriguez,-155.0,Andre Fili,115.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
553,Alexandr Romanov,-1430.0,Chase Sherman,700.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
554,Amanda Lemos,170.0,Jessica Andrade,-200.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
555,Cameron Else,140.0,Aori Qileng,-160.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
556,Cameron Else,190.0,Qileng Aori,-225.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
557,Charles Jourdain,-120.0,Lando Vannata,100.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
559,Claudio Puelles,-175.0,Clay Guida,150.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
560,Dean Barry,-700.0,Mike Jackson,525.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
561,Dwight Grant,165.0,Sergey Khandozhko,-190.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
562,Evan Elder,-110.0,Preston Parsons,-110.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
564,Jordan Wright,-140.0,Marc-Andre Barriault,110.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
566,Louis Cosce,-175.0,Preston Parsons,145.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
567,Manel Kape,-150.0,Su Mudaerji,125.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
568,Marcin Prachnio,-150.0,Philipe Lins,130.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
569,Maycee Barber,-155.0,Montana de La Rosa,135.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
575,Tanner Boser,360.0,Alexander Romanov,-500.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
576,Tyson Pedro,-450.0,Isaac Villanueva,350.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
577,Alex Oliveira,125.0,Randy Brown,-145.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
578,Anthony Smith,135.0,Jimmy Crute,-155.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
579,Brendan Allen,-205.0,Karl Roberson,175.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
580,Chris Weidman,115.0,Uriah Hall,-135.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
581,Dwight Grant,-300.0,Stefan Sekulic,250.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
582,Jessica Andrade,275.0,Valentina Shevchenko,-335.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
584,Jorge Masvidal,250.0,Kamaru Usman,-300.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
585,Kevin Natividad,130.0,Danaa Batgerel,-150.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
586,Pat Sabatini,105.0,Tristan Connelly,-125.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
587,Rose Namajunas,170.0,Weili Zhang,-200.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
589,Alexandr Romanov,-2300.0,Chase Sherman,1100.0,UFC Vegas 53,Apr 24th 2022
590,Alexis Davis,175.0,Sarah Kaufman,-245.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
591,Bryan Barberena,250.0,Chad Laprise,-350.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
592,Chris Clements,165.0,Nordine Taleb,-215.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
593,David Michaud,260.0,Olivier Aubin-Mercier,-380.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
594,Demetrious Johnson,-505.0,Kyoji Horiguchi,335.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
595,Fabio Maldonado,235.0,Quinton Jackson,-315.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
596,Jessica Rakoczy,165.0,Valerie Letourneau,-215.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
597,Joe Riggs,150.0,Patrick Cote,-190.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
598,John Makdessi,-185.0,Shane Campbell,145.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
600,Michael Bisping,-185.0,C.B. Dollaway,145.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
604,Randa Markos,-300.0,Aisling Daly,220.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
607,Thomas Almeida,-505.0,Yves Jabouin,335.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
610,Anthony Johnson,150.0,Phil Davis,-190.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
611,Bethe Correia,-105.0,Jessamyn Duke,-135.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
612,Charlie Brenneman,180.0,Danny Castillo,-260.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
613,Glover Teixeira,425.0,Jon Jones,-600.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
615,Jim Miller,-190.0,Yancy Medeiros,150.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
617,Joseph Benavidez,-405.0,Timothy Elliott,285.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
618,Luke Rockhold,-600.0,Tim Boetsch,400.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
619,Max Holloway,100.0,Andre Fili,-140.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
621,Takanori Gomi,-185.0,Isaac Vallie-Flagg,145.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
624,Chris Saunders,300.0,Sam Sicilia,-360.0,UFC: The Ultimate Fighter 15 Episode 8,Apr 27th 2012
625,Alan Belcher,150.0,Michael Bisping,-190.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
626,Bryan Caraway,105.0,Johnny Bedford,-145.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
627,Chael Sonnen,575.0,Jon Jones,-750.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
628,Cheick Kongo,170.0,Roy Nelson,-230.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
629,Cody McKenzie,120.0,Leonard Garcia,-160.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
630,Gian Villante,135.0,Ovince St. Preux,-175.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
631,Jim Miller,-305.0,Pat Healy,225.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
634,Kurt Holobaugh,-140.0,Steven Siler,100.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
638,Phil Davis,-300.0,Vinny Magalhaes,220.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
640,Rustam Khabilov,-310.0,Yancy Medeiros,230.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
641,Sara McMann,-600.0,Sheila Gaff,400.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
645,Alex Oliveira,-175.0,Mike Perry,135.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
646,Andrei Arlovski,-110.0,Augusto Sakai,-130.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
647,Angela Hill,-210.0,Jodie Esquibel,160.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
649,Ben Saunders,125.0,Takashi Sato,-165.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
650,Carla Esparza,-145.0,Virna Jandiroba,125.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
651,Cory Sandhagen,175.0,John Lineker,-245.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
652,Court McGee,-185.0,Dhiego Lima,145.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
653,Dmitrii Smoliakov,185.0,Greg Hardy,-265.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
654,Gilbert Burns,-270.0,Mike Davis,190.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
655,Glover Teixeira,-105.0,Ion Cutelaba,-135.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
658,Jack Hermansson,135.0,Ronaldo Souza,-175.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
659,Jason Gonzalez,115.0,Jim Miller,-155.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
664,Roosevelt Roberts,-245.0,Thomas Gifford,175.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
666,Austin Hubbard,110.0,Michal Figlak,-135.0,UFC,Apr 27th 2024
667,Caio Machado,154.0,Don'tale Mayes,-185.0,UFC,Apr 27th 2024
668,Chris Padilla,250.0,James Llontop,-333.0,UFC,Apr 27th 2024
669,David Onama,140.0,Jonathan Pearce,-170.0,UFC,Apr 27th 2024
670,Gabriel Benitez,200.0,Maheshate,-245.0,UFC,Apr 27th 2024
671,Ivana Petrovic,-455.0,Na Liang,350.0,UFC,Apr 27th 2024
674,Ketlen Souza,-325.0,Marnic Mann,260.0,UFC,Apr 27th 2024
676,Rani Yahya,440.0,Victor Henry,-600.0,UFC,Apr 27th 2024
677,Tim Means,190.0,Uros Medic,-230.0,UFC,Apr 27th 2024
679,Alex Perez,145.0,Matheus Nicolau,-175.0,UFC,Apr 28th 2024
680,Austen Lane,200.0,Jhonata Diniz,-245.0,UFC,Apr 28th 2024
681,Bogdan Guskov,136.0,Ryan Spann,-162.0,UFC,Apr 28th 2024
683,Karine Silva,110.0,Ariane Lipski,-130.0,UFC,Apr 28th 2024
686,Ange Loosa,-150.0,Josh Quinlan,125.0,UFC Fight Night 224,Apr 29th 2023
687,Brian Kelleher,-210.0,Journey Newson,170.0,UFC Fight Night 224,Apr 29th 2023
688,Caio Borralho,-245.0,Michar Oleksiejczuk,210.0,UFC Fight Night 224,Apr 29th 2023
689,Charles Johnson,-145.0,Cody Durden,125.0,UFC Fight Night 224,Apr 29th 2023
690,Cody Brundage,170.0,Rodolfo Vieira,-200.0,UFC Fight Night 224,Apr 29th 2023
692,Emily Ducote,-115.0,Polyana Viana,-105.0,UFC Fight Night 224,Apr 29th 2023
693,Fernando Padilla,275.0,Julian Erosa,-325.0,UFC Fight Night 224,Apr 29th 2023
694,Hailey Cowan,-205.0,Jamey-Lyn Horth,175.0,UFC Fight Night 224,Apr 29th 2023
695,Irina Alekseeva,175.0,Stephanie Egger,-205.0,UFC Fight Night 224,Apr 29th 2023
696,Jake Collier,100.0,Martin Buday,-120.0,UFC Fight Night 224,Apr 29th 2023
698,Josh Quinlan,-225.0,Trey Waters,190.0,UFC Fight Night 224,Apr 29th 2023
700,Journey Newson,-380.0,Marcus McGhee,315.0,UFC Fight Night 224,Apr 29th 2023
705,Ricky Simon,-140.0,Song Yadong,115.0,UFC Fight Night 224,Apr 29th 2023
710,Anthony Johnson,220.0,Tommy Speer,-280.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
711,Clay Guida,-800.0,Samy Schiavo,500.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
712,Din Thomas,-195.0,Josh Neer,160.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
713,Frankie Edgar,-190.0,Gray Maynard,158.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
714,George Sotiropoulos,-170.0,Roman Mitichyan,140.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
716,Houston Alexander,-270.0,James Irvin,210.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
717,Jeff Cox,500.0,Manny Gamburyan,-800.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
718,Joe Lauzon,155.0,Kenny Florian,-175.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
720,Karo Parisyan,-260.0,Thiago Alves,200.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
722,Kurt Pellegrino,140.0,Nate Diaz,-170.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
723,Marcus Aurelio,-800.0,Ryan Roberts,500.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
727,Tim Boetsch,170.0,Matt Hamill,-215.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
729,Benson Henderson,-165.0,Mark Bocek,125.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
730,Charlie Valencia,105.0,Ivan Menjivar,-135.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
731,Claude Patrick,-170.0,Daniel Roberts,140.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
733,Jake Ellenberger,-320.0,Sean Pierson,240.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
734,Jake Shields,365.0,Georges St-Pierre,-505.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
735,Jason Brilz,-160.0,Vladimir Matyushenko,120.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
736,John Makdessi,-175.0,Kyle Watson,145.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
737,Jose Aldo,-450.0,Mark Hominick,330.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
739,Lyoto Machida,-325.0,Randy Couture,250.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
742,Pablo Garza,-180.0,Yves Jabouin,150.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
744,Ryan Jensen,-155.0,Jason Macdonald,125.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
748,Alexandr Romanov,-2300.0,Chase Sherman,1100.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
749,Carlos Candelario,220.0,Tatsuro Taira,-260.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
751,Daniel Lacerda,-113.0,Francisco Figueiredo,-113.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
752,Darren Elkins,-150.0,Tristan Connelly,130.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
753,Gerald Meerschaert,-125.0,Krzysztof Jotko,105.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
754,Gina Mazany,-175.0,Shanna Young,150.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
755,Jake Collier,165.0,Andrei Arlovski.,-190.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
756,Jared Gordon,155.0,Grant Dawson.,-180.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
757,Joanderson Brito,215.0,Andre Fili,-255.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
759,Marlon Vera,150.0,Rob Font,-175.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
760,Mike Breeden,205.0,Natan Levy,-240.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
764,Yohan Lainesse,-185.0,Gabriel Green,160.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
765,Al Iaquinta,150.0,Jorge Masvidal,-190.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
766,Alexander Yakovlev,130.0,Gray Maynard,-170.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
767,Chad Mendes,-400.0,Ricardo Lamas,280.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
768,Clay Guida,-230.0,Robbie Peralta,170.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
769,Diego Ferreira,110.0,Dustin Poirier,-150.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
772,Julianna Pena,-305.0,Milana Dudieva,225.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
773,Justin Jones,-170.0,Ron Stallings,130.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
774,Lauren Murphy,115.0,Liz Carmouche,-155.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
775,Michael Chiesa,-350.0,Mitch Clarke,250.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
