,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
958,Chan Sung Jung,335.0,Jose Aldo,-505.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
959,Ednaldo Oliveira,-230.0,Francimar Bodao,170.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
960,Ian McCall,-410.0,Iliarde Santos,290.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
961,John Lineker,-410.0,Jose Tome,290.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
962,Josh Clopton,435.0,Rani Yahya,-705.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
963,Lyoto Machida,-270.0,Phil Davis,190.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
964,Neil Magny,170.0,Sergio Moraes,-230.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
965,Thales Leites,-140.0,Tom Watson,100.0,UFC 163: Aldo vs. Jung,Aug 3rd 2013
966,Antonina Shevchenko,-230.0,Lucie Pudilova,170.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
967,Claudio Silva,-400.0,Cole Williams,280.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
968,Clay Guida,145.0,Jim Miller,-185.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
969,Colby Covington,-175.0,Robbie Lawler,135.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
970,Darko Stosic,-130.0,Kennedy Nzechukwu,-110.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
971,Dong Hyun Ma,205.0,Scott Holtzman,-285.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
972,Gerald Meerschaert,-115.0,Trevin Giles,-125.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
973,Hannah Goldy,-130.0,Miranda Granger,-110.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
974,Joaquim Silva,170.0,Nasrat Haqparast,-230.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
975,Jordan Espinosa,-120.0,Matt Schnell,-120.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
976,Lauren Murphy,150.0,Mara Romero Borella,-190.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
977,Salim Touahri,150.0,Mickey Gall,-190.0,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
978,Alonzo Menifield,165.0,Azamat Murzakanov,-200.0,UFC,Aug 3rd 2024
979,Cory Sandhagen,225.0,Umar Nurmagomedov,-278.0,UFC,Aug 3rd 2024
980,Denis Tiuliulin,220.0,Sedriques Dumas,-275.0,UFC,Aug 3rd 2024
981,Elves Brener,-110.0,Joel Alvarez,-120.0,UFC,Aug 3rd 2024
982,Guram Kutateladze,-250.0,Abdul-Kareem Al-Selwady,200.0,UFC,Aug 3rd 2024
983,Guram Kutateladze,-240.0,Jordan Vucenic,188.0,UFC,Aug 3rd 2024
984,Jai Herbert,-145.0,Rolando Bedoya,120.0,UFC,Aug 3rd 2024
985,Kaue Fernandes,-350.0,Mohammad Yahya,260.0,UFC,Aug 3rd 2024
986,Loopy Godinez,-148.0,Mackenzie Dern,124.0,UFC,Aug 3rd 2024
987,Marlon Vera,-105.0,Deiveson Figueiredo,-115.0,UFC,Aug 3rd 2024
988,Michael Chiesa,-455.0,Tony Ferguson,350.0,UFC,Aug 3rd 2024
989,Michal Oleksiejczuk,220.0,Sharabutdin Magomedov,-275.0,UFC,Aug 3rd 2024
990,Sam Hughes,160.0,Victoria Dudakova,-190.0,UFC,Aug 3rd 2024
991,Shamil Gaziev,-275.0,Don'tale Mayes,220.0,UFC,Aug 3rd 2024
992,Brandon Vera,200.0,Mauricio Rua,-280.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
993,Cole Miller,-130.0,Nam Phan,110.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
994,Jamie Varner,110.0,Joe Lauzon,-150.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
995,John Moraga,200.0,Ulysses Gomez,-240.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
996,Josh Grispi,-170.0,Rani Yahya,150.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
997,Lyoto Machida,-290.0,Ryan Bader,210.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
998,Michihiro Omigawa,120.0,Manny Gamburyan,-140.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
999,Mike Swick,-240.0,Damarques Johnson,180.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
1000,Oli Thompson,175.0,Phil de Fries,-205.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
1001,Phil Davis,-675.0,Wagner Prado,425.0,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
1002,Alex Perez,-120.0,Jose Torres,-120.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1003,Brett Johns,115.0,Pedro Munhoz,-155.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1004,Cub Swanson,125.0,Renato Moicano,-165.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1005,Danielle Taylor,175.0,Weili Zhang,-245.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1006,Demetrious Johnson,-475.0,Henry Cejudo,325.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1007,Kevin Holland,215.0,Thiago Santos,-275.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1008,Kyung Ho Kang,175.0,Ricardo Ramos,-245.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1009,Marlon Vera,-230.0,Wuliji Buren,170.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1010,Matt Sayles,-115.0,Sheymon Moraes,-125.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1011,Polyana Viana,-210.0,JJ Aldrich,160.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1012,Ricky Simon,-175.0,Montel Jackson,145.0,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
1013,Alan Jouban,-185.0,Niko Price,145.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1014,Alejandro Perez,-140.0,Andre Soukhamthath,100.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1015,Alexa Grasso,-170.0,Randa Markos,130.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1016,Brad Scott,165.0,Jack Hermansson,-215.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1017,Brandon Moreno,-150.0,Sergio Pettis,110.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1018,Diego Rivas,135.0,Jose Quinonez,-175.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1019,Dustin Ortiz,-230.0,Hector Sandoval,170.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1020,Henry Briones,155.0,Rani Yahya,-195.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1021,Humberto Bandenay,235.0,Martin Bravo,-315.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1022,Jordan Rinaldi,-245.0,Alvaro Herrera,175.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1023,Joseph Morales,140.0,Roberto Sanchez,-180.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1024,Rashad Evans,125.0,Sam Alvey,-165.0,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
1025,Billy Quarantillo,-175.0,Damon Jackson,140.0,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1026,Cody Durden,150.0,Jake Hadley,-175.0,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1027,Jesse Butler,360.0,Sean Woodson,-500.0,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1028,Kyler Phillips,,Said Nurmagomedov,,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1029,Sean Woodson,-196.0,Dennis Buzukia,152.0,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1030,Steve Garcia,,Sean Woodson,,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
1031,Alexander Gustafsson,-150.0,Matt Hamill,110.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1032,Brian Ebersole,-210.0,Dennis Hallman,160.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1033,Chad Mendes,-625.0,Rani Yahya,430.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1034,Constantinos Philippou,135.0,Jorge Rivera,-165.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1035,Ivan Menjivar,-225.0,Nick Pace,175.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1036,Johny Hendricks,-150.0,Mike Pierce,120.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1037,Mike Brown,-240.0,Nam Phan,180.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1038,Mike Pyle,100.0,Rory Macdonald,-140.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1039,Paul Bradley,-105.0,Rafael Natal,-125.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1040,Rashad Evans,-450.0,Tito Ortiz,330.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1041,Vitor Belfort,-265.0,Yoshihiro Akiyama,225.0,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
1042,Alex Caceres,250.0,Yair Rodriguez,-350.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1043,Chase Sherman,130.0,Justin Ledet,-170.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1044,Chris Camozzi,190.0,Thales Leites,-270.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1045,Court McGee,-245.0,Dominique Steele,175.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1046,Cub Swanson,-245.0,Tatsuya Kawajiri,175.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1047,Danielle Taylor,200.0,Maryna Moroz,-280.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1048,David Teymur,-105.0,Jason Novelli,-135.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1049,Dennis Bermudez,-230.0,Rony Jason,170.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1050,Horacio Gutierrez,180.0,Teruto Ishihara,-260.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1051,Joseph Gigliotti,-155.0,Trevor Smith,115.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1052,Marcin Tybura,-145.0,Viktor Pesta,105.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1053,Santiago Ponzinibbio,-175.0,Zak Cummings,135.0,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
1054,Augusto Sakai,170.0,Serghei Spivac,-200.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1055,Brogan Walker,-160.0,Juliana Miller,140.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1056,Bryan Battle,-200.0,Takashi Sato,170.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1057,Cory McKenna,-210.0,Miranda Granger,180.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1058,Erick Gonzalez,300.0,Terrance McKinney,-400.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1059,Jamahal Hill,-250.0,Thiago Santos,210.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1060,Jason Witt,180.0,Josh Quinlan,-240.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1061,Juliana Miller,-135.0,Brogan Walker,110.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1062,Mayra Bueno Silva,-130.0,Stephanie Egger,110.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1063,Misha Cirkunov,145.0,Shamil Gamzatov,-175.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1064,Mohammed Usman,170.0,Zac Pauga,-200.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1065,Nate Landwehr,175.0,Zubaira Tukhugov,-225.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1066,Priscila Cachoeira,125.0,Ariane Lipski,-155.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1067,Sam Alvey,270.0,Michar Oleksiejczuk,-330.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1068,Vicente Luque,-175.0,Geoffrey Neal,150.0,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
1069,Aleksa Camur,150.0,Tanner Boser,-175.0,UFC,Aug 6th 2023
1070,Cory Sandhagen,-333.0,Rob Font,250.0,UFC,Aug 6th 2023
1071,Diego Lopes,-125.0,Gavin Tucker,100.0,UFC,Aug 6th 2023
1072,Dustin Jacoby,100.0,Kennedy Nzechukwu,-125.0,UFC,Aug 6th 2023
1073,Ignacio Bahamondes,-175.0,Rudovit Klein,150.0,UFC,Aug 6th 2023
1074,Jeremiah Wells,-188.0,Carlston Harris,150.0,UFC,Aug 6th 2023
1075,Jessica Andrade,350.0,Tatiana Suarez,-450.0,UFC,Aug 6th 2023
1076,Kyler Phillips,-170.0,Raoni Barcelos,140.0,UFC,Aug 6th 2023
1077,Anderson Silva,-375.0,Chael Sonnen,285.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1078,Ben Saunders,-170.0,Dennis Hallman,130.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1079,Charlie Brenneman,400.0,Johny Hendricks,-550.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1080,Clay Guida,-120.0,Rafael Dos Anjos,-120.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1081,Dustin Hazelett,-115.0,Rick Story,-115.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1082,Jon Fitch,110.0,Thiago Alves,-140.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1083,Junior Dos Santos,-325.0,Roy Nelson,250.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1084,Matt Hughes,-195.0,Ricardo Almeida,155.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1085,Phil Davis,-660.0,Rodney Wallace,445.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1086,Stefan Struve,-195.0,Christian Morecraft,160.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1087,Tim Boetsch,-400.0,Todd Brown,310.0,UFC 117: Silva vs. Sonnen,Aug 7th 2010
1088,Alonzo Menifield,-140.0,Ed Herman,120.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1089,Anderson Dos Santos,170.0,Miles Johns,-200.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1090,Angela Hill,-120.0,Tecia Torres,100.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1091,Casey Kenney,105.0,Song Yadong,-125.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1092,Ciryl Gane,-325.0,Derrick Lewis,275.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1093,Drako Rodriguez,155.0,Vince Morales,-180.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1094,Jamey Simmons,130.0,Johnny Munoz,-150.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1095,Jessica Penne,155.0,Karolina Kowalkiewicz,-180.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1096,Jose Aldo,-138.0,Pedro Munhoz,115.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1097,Manel Kape,-200.0,Oder Osbourne,170.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1098,Michael Chiesa,140.0,Vicente Luque,-160.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1099,Victoria Leonardo,-110.0,Melissa Gatto,-110.0,UFC 265: Lewis vs. Gane,Aug 7th 2021
1100,Aaron Riley,-120.0,Shane Nelson,-120.0,UFC 101: Declaration,Aug 8th 2009
1101,Alessio Sakara,215.0,Thales Leites,-275.0,UFC 101: Declaration,Aug 8th 2009
1102,Amir Sadollah,-115.0,Johny Hendricks,-115.0,UFC 101: Declaration,Aug 8th 2009
1103,Anderson Silva,-260.0,Forrest Griffin,200.0,UFC 101: Declaration,Aug 8th 2009
1104,Dan Cramer,-150.0,Matt Riddle,110.0,UFC 101: Declaration,Aug 8th 2009
1105,Danillo Villefort,-215.0,Jesse Lennox,170.0,UFC 101: Declaration,Aug 8th 2009
1106,George Roop,280.0,George Sotiropoulos,-400.0,UFC 101: Declaration,Aug 8th 2009
1107,John Howard,180.0,Tamdan McCrory,-260.0,UFC 101: Declaration,Aug 8th 2009
1108,Josh Neer,-225.0,Kurt Pellegrino,175.0,UFC 101: Declaration,Aug 8th 2009
1109,Kendall Grove,145.0,Ricardo Almeida,-185.0,UFC 101: Declaration,Aug 8th 2009
1110,Kenny Florian,120.0,BJ Penn,-150.0,UFC 101: Declaration,Aug 8th 2009
1111,Amanda Nunes,185.0,Sara McMann,-265.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1112,Anthony Christodoulou,365.0,Scott Holtzman,-555.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1113,Beneil Dariush,175.0,Michael Johnson,-245.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1114,Chris Camozzi,-175.0,Tom Watson,135.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1115,Chris Dempsey,150.0,Jonathan Wilson,-190.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1116,Derek Brunson,-210.0,Sam Alvey,160.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1117,Dustin Ortiz,-350.0,Willie Gates,250.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1118,Frankie Saenz,-130.0,Sirwan Kakai,-110.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1119,Glover Teixeira,-140.0,Ovince St Preux,100.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1120,Jared Rosholt,-230.0,Timothy Johnson,170.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1121,Marlon Vera,-120.0,Roman Salazar,-120.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1122,Ray Borg,-475.0,Geane Herrera,325.0,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
1123,Aleksei Oleinik,170.0,Derrick Lewis,-200.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1124,Andrew Sanchez,130.0,Wellington Turman,-160.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1125,Beneil Dariush,-160.0,Scott Holtzman,140.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1126,Chris Weidman,130.0,Omari Akhmedov,-150.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1127,Darren Stewart,-150.0,Maki Pitolo,110.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1128,Gavin Tucker,-220.0,Justin Jaynes,185.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1129,Irwin Rivera,-185.0,Ali Al Qaisi,145.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1130,Joaquin Buckley,235.0,Kevin Holland,-275.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1131,Julija Stoliarenko,135.0,Yana Kunitskaya,-175.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1132,Laureano Staropoli,-155.0,Tim Means,135.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1133,Nasrat Haqparast,-205.0,Alex Munoz,175.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1134,Peter Barrett,240.0,Youssef Zalal,-320.0,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
1135,Ben Saunders,-290.0,Ryan Thomas,230.0,UFC 87: Seek And Destroy,Aug 9th 2008
1136,Brock Lesnar,-250.0,Heath Herring,190.0,UFC 87: Seek And Destroy,Aug 9th 2008
1137,Cheick Kongo,-550.0,Dan Evensen,400.0,UFC 87: Seek And Destroy,Aug 9th 2008
1138,Chris Wilson,-335.0,Steve Bruno,255.0,UFC 87: Seek And Destroy,Aug 9th 2008
1139,Demian Maia,150.0,Jason Macdonald,-190.0,UFC 87: Seek And Destroy,Aug 9th 2008
1140,Jon Fitch,190.0,Georges St-Pierre,-250.0,UFC 87: Seek And Destroy,Aug 9th 2008
1141,Kenny Florian,-135.0,Roger Huerta,105.0,UFC 87: Seek And Destroy,Aug 9th 2008
1142,Luke Cummo,-145.0,Tamdan McCrory,115.0,UFC 87: Seek And Destroy,Aug 9th 2008
1143,Rob Emerson,210.0,Manny Gamburyan,-270.0,UFC 87: Seek And Destroy,Aug 9th 2008
1144,Ben Saunders,-385.0,Brandon Wolff,295.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1145,Brodie Farber,290.0,Luigi Fioravanti,-380.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1146,Corey Hill,-315.0,Dale Hartt,245.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1147,Eddie Sanchez,-170.0,Justin McCully,140.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1148,Jim Miller,-135.0,Matt Wiman,105.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1149,Johnny Rees,-130.0,Steve Bruno,100.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1150,Jonathan Goulet,290.0,Mike Swick,-380.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1151,Josh Koscheck,-240.0,Yoshiyuki Yoshida,180.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1152,Nate Loughran,135.0,Tim Credeur,-165.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1153,Steve Cantwell,-350.0,Razak Al-Hussan,260.0,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
1154,Antonio Rodrigo Nogueira,190.0,Frank Mir,-270.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1155,Brian Ebersole,-260.0,Claude Patrick,180.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1156,Chan Sung Jung,200.0,Mark Hominick,-280.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1157,Constantinos Philippou,220.0,Jared Hamman,-300.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1158,Dennis Hallman,-120.0,John Makdessi,-120.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1159,Igor Pokrajac,165.0,Krzysztof Soszynski,-215.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1160,John Cholish,-280.0,Mitch Clarke,200.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1161,Jon Jones,-400.0,Lyoto Machida,280.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1162,Mark Bocek,-170.0,Nik Lentz,130.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1163,Rich Attonito,-215.0,Jake Hecht,165.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1164,Tito Ortiz,135.0,Antonio Rogerio Nogueira,-165.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1165,Walel Watson,160.0,Yves Jabouin,-210.0,UFC 140: Jones vs. Machida,Dec 10th 2011
1166,Aljamain Sterling,-530.0,Johnny Eduardo,350.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1167,Andreas Stahl,180.0,Santiago Ponzinibbio,-260.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1168,Antonio Carlos Junior,-320.0,Kevin Casey,240.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1169,Cody Pfister,435.0,Sage Northcutt,-705.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1170,Danny Roberts,-170.0,Nathan Coy,130.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1171,Elias Theodorou,-270.0,Thiago Santos,190.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1172,Emily Kagan,220.0,Kailin Curran,-300.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1173,Jim Miller,100.0,Michael Chiesa,-140.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1174,John Howard,250.0,Tim Means,-350.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1175,Omari Akhmedov,-125.0,Sergio Moraes,-115.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1176,Phillipe Nover,150.0,Zubaira Tukhugov,-190.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1177,Rose Namajunas,125.0,Paige Vanzant,-165.0,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
1178,Anthony Pettis,145.0,Max Holloway,-185.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1179,Cub Swanson,120.0,Doo Ho Choi,-160.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1180,Donald Cerrone,-245.0,Matt Brown,175.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1181,Drew Dober,155.0,Olivier Aubin-Mercier,-195.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1182,Dustin Ortiz,165.0,Zach Makovsky,-215.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1183,Emil Meek,100.0,Jordan Mein,-140.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1184,Jason Saggo,180.0,Rustam Khabilov,-260.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1185,John Makdessi,-110.0,Lando Vannata,-130.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1186,Kelvin Gastelum,130.0,Tim Kennedy,-170.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1187,Matthew Lopez,120.0,Mitch Gagnon,-160.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1188,Misha Cirkunov,-125.0,Nikita Krylov,-115.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1189,Valerie Letourneau,-180.0,Viviane Pereira,140.0,UFC 206: Holloway vs. Pettis,Dec 10th 2016
1190,Alex Morono,220.0,Santiago Ponzinibbio,-260.0,UFC 282,Dec 10th 2022
1191,Alexander Gustafsson,-175.0,Ovince St Preux,140.0,UFC 282,Dec 10th 2022
1192,Antonio Trocoli,-105.0,Ovince St Preux,-115.0,UFC 282,Dec 10th 2022
1193,Billy Quarantillo,-210.0,Alexander Hernandez,180.0,UFC 282,Dec 10th 2022
1194,Cameron Saaiman,200.0,Ronnie Lawrence,-250.0,UFC 282,Dec 10th 2022
1195,Cameron Saaiman,-150.0,Steven Koslow,130.0,UFC 282,Dec 10th 2022
1196,Chris Curtis,105.0,Joaquin Buckley,-125.0,UFC 282,Dec 10th 2022
