,Winner,Ht Diff,Reach Diff,Career W Diff,Career L Diff,W Diff,L Diff,Num Fights Diff,W Perc Diff,Sig Strikes Avg Diff,Sig Str % Diff,Sig Strikes Opp Avg Diff,Sig Str % Opp Diff,Strikes Avg Diff,Str % Diff,Strikes Opp Avg Diff,Str % Opp Diff,TD Avg Diff,TD % Diff,TD Opp Avg Diff,TD % Opp Diff,KD Avg Diff,KD Opp Avg Diff,DEC Avg Diff,KO Avg Diff,SUB Avg Diff,DEC Opp Avg Diff,KO Opp Avg Diff,SUB Opp Avg Diff,CTRL Avg Diff,CTRL Opp Avg Diff,Time Avg Diff,Streak Diff,Age Diff,Career Fights Diff,Career W Perc Diff,Stance Diff
3038,0,-1,1,5,1,-3,0,-3,-30,54.9,3.6142696607812894,45.2,7.605983793062144,40.2,-24.29222095146371,38.6,-17.232456565352052,-0.19999999999999996,50.0,-1.1,-40.0,-0.4,0.5,0.3,-0.4,-0.2,0.3,0.0,0.0,-86.5,-97.19999999999999,736.6,-3,5,6.0,-1.473684210526315,0
3039,1,-1,-3,8,1,-4,-1,-5,-21,14.928571428571427,-5.893690403733004,40.92857142857143,11.596261103077868,25.5,-12.27780690748089,29.57142857142857,-1.7065805182948282,-2.142857142857143,-68.18181818181817,0.2142857142857142,-12.92307692307692,-0.2857142857142857,0.5,0.3571428571428572,-0.2857142857142857,-0.2857142857142857,0.2142857142857143,0.0,0.0,-200.07142857142856,9.285714285714278,295.71428571428567,2,3,9.0,0.9523809523809632,0
3040,0,-1,3,3,2,-6,1,-5,-20,-23.299999999999997,1.634368750975998,-20.5,-0.8330850230486568,-5.63333333333334,12.791287608084005,-0.9333333333333371,11.300505050505048,1.7666666666666668,21.042471042471043,0.43333333333333335,17.479674796747965,0.0,-0.2,-0.2333333333333333,-0.1333333333333333,0.16666666666666669,0.2666666666666667,0.0,-0.0666666666666666,162.56666666666666,48.599999999999994,-13.633333333333326,-8,4,5.0,-5.043859649122808,0
3041,0,-1,-4,-3,4,-5,5,0,-35,-3.0714285714285765,2.407136374414364,-10.500000000000007,-1.831084066494224,10.285714285714292,10.997041022803131,4.214285714285701,7.2544454077731935,1.2857142857142858,18.750000000000007,0.8571428571428571,16.17647058823529,0.0,-0.2142857142857143,-0.1428571428571429,-0.0714285714285714,-0.1428571428571428,0.2142857142857143,0.1428571428571428,0.0,156.57142857142856,54.571428571428555,81.64285714285722,-9,-3,1.0,-13.888888888888886,0
3042,1,-2,-3,7,5,-1,3,2,-16,0.0769230769230802,2.739983662074213,-5.082051282051282,0.6807682584727779,12.297435897435903,10.1065048114767,-1.5333333333333314,2.844932319024579,1.512820512820513,40.97222222222223,0.6307692307692306,1.17647058823529,-0.030769230769230688,-0.7025641025641027,-0.1743589743589744,-0.2512820512820513,0.2666666666666666,-0.0410256410256411,0.2,0.0,127.92307692307692,32.78461538461541,-161.1692307692307,0,-4,12.0,-9.93914807302231,0
3043,1,-1,0,5,4,3,6,9,-18,-7.505263157894738,-2.231229873492225,-10.652631578947371,-1.8791405772129899,2.931578947368422,6.911533110302415,-2.3842105263157904,4.432554459988722,0.7263157894736842,-15.789473684210513,0.6105263157894737,1.4830508474576263,0.11052631578947358,-0.09473684210526322,-0.3421052631578948,0.05789473684210519,0.11052631578947358,0.06315789473684208,0.05789473684210519,0.0526315789473684,111.88947368421051,39.94210526315787,17.436842105263167,0,3,9.0,-5.303030303030297,0
3044,0,-2,-3,9,9,0,0,0,0,-18.0,-20.408163265306122,-18.0,-7.896270396270392,-52.0,-29.32330827067669,-73.0,-20.703301673450923,-2.0,-28.57142857142857,-2.0,-100.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-411.0,-213.0,-735.0,0,0,18.0,-12.375,0
3045,0,3,2,17,3,0,0,0,0,29.0,6.45396047188602,23.0,2.9241754505270308,98.5,26.73090350509706,43.0,3.1395348837209305,1.0,-16.66666666666667,0.0,60.0,-0.5,0.0,1.0,-0.5,-0.5,0.0,0.0,0.0,380.5,27.0,541.5,0,-1,20.0,0.23310023310023098,0
3046,1,5,9,3,-3,-2,-1,-3,-10,16.049999999999997,3.6148249372137684,9.024999999999999,-1.1037215993919496,47.2,14.13185516472791,19.65,-2.6477294318829614,0.125,-18.13186813186813,1.0750000000000002,-8.119658119658105,-0.125,0.0,0.275,-0.125,-0.25,0.22499999999999998,0.0,-0.125,139.475,150.175,355.875,-1,-1,0.0,8.333333333333343,0
3047,0,3,5,-2,-2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.0,8.484848484848499,1
3048,0,1,3,24,12,-1,1,0,-100,-6.0,6.428571428571431,27.0,13.392857142857153,2.0,18.189655172413797,93.0,21.899857464711022,-1.0,-100.0,6.0,60.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-49.0,769.0,659.0,-2,5,36.0,-5.769230769230774,0
3049,0,-2,-3,-5,-3,2,-1,1,66,25.833333333333336,9.596761529200329,-3.1666666666666643,-6.329154002026339,38.0,9.509660319453165,8.666666666666671,-2.667841538237081,1.5,21.153846153846153,-1.0,-11.76470588235294,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.0,120.83333333333331,-99.5,-219.66666666666663,1,2,-8.0,2.991452991452988,0
3050,0,3,2,-7,-3,-1,0,-1,-17,-27.166666666666668,11.125689888576485,-38.66666666666667,9.038070328392905,-25.0,17.45411854904405,-40.41666666666667,20.027154178901835,-1.5,-35.294117647058826,0.08333333333333331,0.0,0.0,0.08333333333333331,-0.25,0.08333333333333331,0.0,-0.25,-0.25,0.6666666666666666,-81.08333333333334,26.5,-463.75,0,-4,-10.0,-1.754385964912288,0
3051,0,1,2,-3,3,3,3,6,50,43.833333333333336,21.451876019575856,53.66666666666666,20.575079872204476,54.0,23.15939957112223,69.33333333333333,23.569405099150146,1.1666666666666667,29.166666666666668,0.8333333333333334,50.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,157.33333333333334,86.0,664.3333333333334,-1,1,0.0,-14.285714285714292,-1
3052,0,0,-1,-1,5,2,2,4,9,32.95238095238095,4.6460746460746485,24.095238095238102,3.258973053644697,35.142857142857146,-3.018418512966882,25.85714285714286,1.9324621797573904,0.5238095238095235,0.9380863039399614,0.5238095238095237,6.666666666666671,0.0,-0.8571428571428572,-0.19047619047619052,0.1428571428571428,0.1428571428571428,0.2857142857142857,-0.5238095238095238,0.1428571428571428,-19.095238095238074,75.47619047619048,144.0,-1,3,4.0,-19.69696969696971,0
3053,1,-1,-1,-6,3,3,4,7,37,3.875,-11.504702194357368,-27.75,-17.528819238911236,12.875,7.626387176325519,-25.75,3.5207359130406637,-3.375,-4.006968641114984,0.875,36.84210526315789,0.0,0.125,0.125,0.125,0.125,-0.75,0.125,0.25,-313.125,102.0,-265.875,-2,3,-3.0,-16.053511705685622,0
3054,0,1,1,-3,4,2,4,6,-22,12.555555555555554,1.993984627381085,13.777777777777775,1.4420050637160955,-24.111111111111114,-15.574330407543226,-8.0,-8.11964518179892,-1.4444444444444442,-16.07142857142857,-1.2222222222222223,-33.33333333333333,0.0,-0.4444444444444444,-0.4444444444444444,0.1111111111111111,0.1111111111111111,-0.1111111111111111,0.1111111111111111,0.2222222222222222,-95.77777777777777,-121.66666666666663,-236.33333333333337,0,3,1.0,-15.76086956521739,-1
3055,0,-1,-1,-1,6,3,6,9,-14,15.454545454545453,4.285317811000505,22.0,2.8286453949144708,25.409090909090907,7.869533424062077,29.18181818181818,3.3731802580186923,2.136363636363636,-9.154929577464785,-0.7727272727272727,-25.217391304347828,-0.4090909090909091,0.2727272727272727,-0.31818181818181823,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0909090909090909,-0.2272727272727273,155.36363636363637,-14.36363636363636,182.22727272727275,-1,7,5.0,-18.498168498168504,0
3056,1,1,6,4,0,2,0,2,25,25.25,-0.09179438058748701,12.5,-4.83558994197292,5.75,-21.3742556521662,1.0,-23.062776772447073,-2.25,-2.3809523809523867,0.0,-71.42857142857143,0.25,0.25,0.25,0.5,-0.5,0.25,0.0,-0.5,-202.75,-100.25,64.0,0,-3,4.0,5.429864253393646,0
3057,1,3,10,-8,-2,3,1,4,-20,12.200000000000003,-32.286116044997044,9.2,-10.432454850507108,-37.0,-32.29205005520795,2.8000000000000007,-2.1457418788410862,-2.8,-41.66666666666667,0.4,22.22222222222222,0.2,0.2,-0.8,0.4,0.2,0.2,0.0,0.0,-495.0,17.8,-410.8,0,-3,-10.0,1.190476190476204,0
3058,0,-3,-6,-5,2,-3,0,-3,-10,-9.107142857142854,12.303259141494436,2.321428571428573,7.256672687136266,-9.57142857142857,8.60166678958625,19.035714285714285,17.691648897401834,1.7142857142857144,7.058823529411761,4.928571428571429,45.220588235294116,-0.2857142857142857,0.3571428571428572,-0.2857142857142857,0.3214285714285715,-0.1428571428571428,0.1071428571428572,0.0,0.0,146.17857142857142,117.75,57.60714285714289,-1,1,-3.0,-14.411764705882348,0
3059,0,-2,1,-7,-1,-3,1,-2,-11,-14.055944055944053,-1.2535911665955233,-6.013986013986013,-1.5892946832173358,-10.22377622377622,5.117086563307492,7.174825174825173,8.50367767112948,0.7342657342657343,3.5087719298245617,1.083916083916084,17.77777777777778,-0.1538461538461538,-0.12587412587412591,0.05594405594405588,-0.1398601398601398,-0.02097902097902099,0.013986013986013998,0.0909090909090909,0.0,62.27972027972026,124.76923076923077,1.5384615384615472,-4,-8,-8.0,0.42735042735043294,0
3060,0,0,6,5,1,11,-1,10,27,-10.770833333333336,-3.4290420268041437,-37.64583333333333,-5.125984522392166,-5.270833333333336,-1.4028537046587601,-36.02083333333333,-4.351595109873472,0.27083333333333337,8.333333333333329,0.45833333333333337,12.741312741312743,-0.0416666666666666,-0.1875,0.25,-0.35416666666666663,0.375,0.0625,-0.3333333333333333,0.0,16.125,72.35416666666667,128.29166666666669,9,4,6.0,-1.6491754122938431,0
3061,0,1,4,6,1,1,-2,-1,10,22.301169590643276,0.24848018912267378,22.140350877192972,-1.270923558371969,21.976608187134502,-1.3947359686059961,14.038011695906434,-7.7822100189855945,0.0292397660818714,17.276422764227647,-0.39181286549707606,-5.115830115830118,-0.2046783625730994,0.0672514619883042,-0.0935672514619883,0.11988304093567259,0.07017543859649122,0.05847953216374271,-0.1023391812865497,-0.0526315789473684,-53.201754385964904,-61.60818713450293,130.30701754385973,-8,5,7.0,0.5376344086021447,-1
3062,1,-3,-5,-4,1,-14,-2,-16,-45,-6.05263157894737,12.94829699749151,4.491228070175438,31.3636123441133,-13.929824561403507,-2.937123169681314,7.82456140350876,13.646717594637636,-0.3508771929824562,-26.66666666666667,-0.19298245614035087,22.972972972972972,-0.1052631578947368,1.0701754385964912,-0.2105263157894736,0.07017543859649122,-0.3157894736842105,0.17543859649122812,0.2807017543859649,0.0,-54.21052631578948,-3.350877192982466,-221.82456140350877,1,-2,-3.0,-5.387931034482762,0
3063,1,3,0,9,2,0,1,1,0,8.0,50.0,14.0,35.0,59.0,70.23809523809523,67.0,45.27027027027027,0.0,0.0,6.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,798.0,900.0,-1,-8,11.0,5.747126436781613,0
3064,0,2,4,-17,-7,-1,-1,-2,34,-22.666666666666668,5.786163522012579,4.333333333333332,44.159072079536045,-49.66666666666666,-15.038022813688212,0.6666666666666643,17.200654469730775,0.0,0.0,-2.6666666666666665,-72.72727272727273,-0.3333333333333333,1.0,-0.3333333333333333,0.6666666666666667,0.0,-0.3333333333333333,0.0,0.0,-7.0,-280.3333333333333,-561.0,-1,-4,-24.0,11.52073732718894,0
3065,0,0,0,-16,-8,-3,-2,-5,-60,-29.6,-19.12144702842377,-24.2,-18.00595238095238,-49.2,-25.840336134453786,-37.0,-22.50608272506083,-0.4,-33.33333333333333,-1.6,-66.66666666666666,-0.2,0.0,-0.2,-0.2,-0.2,-0.4,0.0,0.0,-39.6,-199.0,-603.0,1,-8,-24.0,16.161616161616152,0
3066,1,-2,1,-9,-6,-4,-3,-7,-57,-22.428571428571427,-15.684315684315685,-20.285714285714285,-16.00901916572717,-41.42857142857143,-28.3203125,-33.142857142857146,-25.13542795232936,-0.4285714285714285,-42.85714285714285,-1.2857142857142858,-69.23076923076923,-0.1428571428571428,0.0,-0.1428571428571428,-0.1428571428571428,-0.2857142857142857,-0.2857142857142857,0.0,-0.1428571428571428,-28.857142857142858,-193.8571428571429,-493.2857142857143,1,-3,-15.0,8.57142857142857,1
3067,1,0,-3,-2,2,6,0,6,100,48.66666666666666,23.759153783563875,57.333333333333336,18.278427205100957,71.0,28.62903225806452,100.0,29.38295788442703,3.1666666666666665,42.22222222222222,2.5,48.38709677419355,0.1666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,265.6666666666667,277.0,1200.0,6,-1,0.0,-8.695652173913047,1
3068,1,1,-3,4,4,5,1,6,-12,32.44444444444446,-8.85031862481604,30.000000000000004,-10.85644514215943,54.0,8.40359094457455,55.111111111111114,2.762219600999927,1.8888888888888893,-6.60377358490566,-0.11111111111111072,-0.2717391304347814,0.1111111111111111,-0.1111111111111111,0.5555555555555556,-0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,185.11111111111111,175.77777777777777,768.8888888888889,-2,3,8.0,-13.67521367521367,1
3069,0,5,4,-11,-6,-7,-3,-10,25,-41.91666666666666,-0.4578589071630823,-27.333333333333336,16.436665544709967,-62.75,-13.595023366089059,-49.41666666666667,5.308142150247413,-1.5,-17.105263157894733,-1.75,57.8125,-0.25,1.3333333333333335,-0.6666666666666666,1.0,-0.0833333333333333,-0.0833333333333333,-0.0833333333333333,-0.0833333333333333,-167.16666666666666,-192.5,-935.8333333333333,4,-2,-17.0,15.804597701149419,1
3070,0,2,4,6,2,-4,-1,-5,-1,-5.932692307692307,-2.152144787527771,0.875,2.636784511784512,-13.77884615384616,-3.992758705299785,-1.2403846153846132,3.8438331472271265,-0.9519230769230771,-16.275659824046922,-0.7307692307692308,-9.950248756218905,0.3942307692307693,-0.1538461538461538,-0.11538461538461542,0.125,-0.0288461538461538,0.1730769230769231,-0.0769230769230769,-0.0769230769230769,-92.25,15.144230769230774,-267.0673076923076,0,-1,8.0,-0.3508771929824519,-1
3071,0,0,0,-5,4,0,-2,-2,0,33.0,-6.367464539007095,64.0,13.179046053035236,16.333333333333343,-28.582242408050583,46.66666666666667,-17.83662603334734,1.3333333333333335,16.666666666666657,-2.6666666666666665,-28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,-0.3333333333333333,-119.33333333333334,-96.0,229.66666666666663,2,-8,-1.0,-13.70967741935484,0
3072,1,3,1,-11,-13,0,-2,-2,67,-65.33333333333333,11.695906432748536,-99.0,22.603674540682416,-45.0,46.344795042779616,-124.66666666666666,9.808953521528366,4.333333333333333,15.555555555555557,-2.0,-31.57894736842105,-0.3333333333333333,0.0,-0.3333333333333333,0.0,1.0,-0.6666666666666666,0.0,0.0,243.66666666666669,-126.0,-408.0,0,-4,-24.0,39.39393939393939,1
3073,1,0,-4,-8,-5,0,-2,-2,12,-60.17142857142857,-1.1081343156758283,-90.71428571428572,-2.9480098445615646,-36.057142857142864,32.35825185899201,-108.0,4.55747707022471,-0.8571428571428568,-8.333333333333329,0.028571428571428692,-5.854241338112313,-0.1428571428571428,0.2,-0.08571428571428569,0.0,0.2,-0.5142857142857142,0.0,0.4,-23.48571428571428,25.05714285714282,-373.4,1,1,-13.0,-2.5900900900901007,0
3074,0,1,1,-10,1,-1,0,-1,0,-36.8,1.1955182231539574,-19.450000000000003,7.434576701493995,-41.95,3.847016976919022,-27.549999999999997,14.14766974754237,-0.5,0.0,0.19999999999999996,18.315018315018314,-0.15000000000000002,0.0,-0.35,0.09999999999999998,0.25,0.0,0.0,0.0,-89.19999999999999,-36.75,-646.55,-1,4,-9.0,-9.166666666666671,0
3075,0,-2,-4,7,-1,1,0,1,0,29.809523809523817,-0.6317032837231302,22.23809523809524,-5.771954674220964,38.35714285714286,-1.9952489218315073,39.57142857142857,-1.744937526928048,0.2142857142857142,1.3574660633484257,0.8571428571428571,11.320754716981131,0.09523809523809518,-0.5,0.5476190476190477,-0.5476190476190477,0.0,0.0,0.0,0.0,81.5,153.11904761904762,871.6904761904761,1,2,6.0,6.15384615384616,-1
3076,1,4,-1,-9,1,5,2,7,-7,4.5625,0.2690879886537978,3.9791666666666643,2.8402760563164815,-2.1458333333333286,-1.4602557173459374,-10.722222222222221,-0.8094365687565244,-0.8958333333333333,-26.838235294117652,0.14583333333333337,6.101190476190476,-0.19444444444444442,0.1875,-0.35416666666666663,0.1527777777777778,0.125,0.125,-0.1111111111111111,0.0625,-130.54166666666663,-29.576388888888886,-447.8125,9,-5,-8.0,-7.857142857142861,0
